date,maturity,yield
2026-01-16,2.0,3.048
2026-01-16,2.5,3.166
2026-01-16,3.0,3.283
2026-01-16,4.0,3.353
2026-01-16,5.0,3.505
2026-01-16,7.0,3.55
2026-01-16,10.0,3.706
2026-01-16,15.0,3.695
2026-01-16,20.0,3.644
2026-01-16,30.0,3.524
2026-01-19,0.25,2.715
2026-01-19,0.5,2.747
2026-01-19,0.75,2.757
2026-01-19,1.0,2.791
2026-01-19,1.5,2.91
2026-01-19,2.0,3.086
2026-01-19,2.5,3.208
2026-01-19,3.0,3.336
2026-01-19,4.0,3.409
2026-01-19,5.0,3.574
2026-01-19,7.0,3.618
2026-01-19,10.0,3.772
2026-01-19,15.0,3.76
2026-01-19,20.0,3.71
2026-01-19,30.0,3.589
2026-01-20,0.25,2.712
2026-01-20,0.5,2.744
2026-01-20,0.75,2.758
2026-01-20,1.0,2.796
2026-01-20,1.5,2.918
2026-01-20,2.0,3.111
2026-01-20,2.5,3.242
2026-01-20,3.0,3.386
2026-01-20,4.0,3.478
2026-01-20,5.0,3.661
2026-01-20,7.0,3.703
2026-01-20,10.0,3.854
2026-01-20,15.0,3.855
2026-01-20,20.0,3.821
2026-01-20,30.0,3.699
2026-01-21,0.25,2.707
2026-01-21,0.5,2.743
2026-01-21,0.75,2.784
2026-01-21,1.0,2.803
2026-01-21,1.5,2.901
2026-01-21,2.0,3.087
2026-01-21,2.5,3.21
2026-01-21,3.0,3.337
2026-01-21,4.0,3.429
2026-01-21,5.0,3.612
2026-01-21,7.0,3.658
2026-01-21,10.0,3.806
2026-01-21,15.0,3.818
2026-01-21,20.0,3.791
2026-01-21,30.0,3.674
2026-01-22,0.25,2.709
2026-01-22,0.5,2.751
2026-01-22,0.75,2.796
2026-01-22,1.0,2.816
2026-01-22,1.5,2.903
2026-01-22,2.0,3.079
2026-01-22,2.5,3.201
2026-01-22,3.0,3.323
2026-01-22,4.0,3.416
2026-01-22,5.0,3.59
2026-01-22,7.0,3.628
2026-01-22,10.0,3.76
2026-01-22,15.0,3.774
2026-01-22,20.0,3.75
2026-01-22,30.0,3.624
2026-01-23,0.25,2.724
2026-01-23,0.5,2.762
2026-01-23,0.75,2.816
2026-01-23,1.0,2.841
2026-01-23,1.5,2.942
2026-01-23,2.0,3.124
2026-01-23,2.5,3.245
2026-01-23,3.0,3.368
2026-01-23,4.0,3.456
2026-01-23,5.0,3.625
2026-01-23,7.0,3.661
2026-01-23,10.0,3.792
2026-01-23,15.0,3.812
2026-01-23,20.0,3.797
2026-01-23,30.0,3.664
2026-01-26,0.25,2.727
2026-01-26,0.5,2.767
2026-01-26,0.75,2.84
2026-01-26,1.0,2.87
2026-01-26,1.5,2.948
2026-01-26,2.0,3.118
2026-01-26,2.5,3.22
2026-01-26,3.0,3.338
2026-01-26,4.0,3.426
2026-01-26,5.0,3.595
2026-01-26,7.0,3.628
2026-01-26,10.0,3.756
2026-01-26,15.0,3.799
2026-01-26,20.0,3.792
2026-01-26,30.0,3.659
2026-01-27,0.25,2.737
2026-01-27,0.5,2.782
2026-01-27,0.75,2.859
2026-01-27,1.0,2.904
2026-01-27,1.5,2.97
2026-01-27,2.0,3.133
2026-01-27,2.5,3.23
2026-01-27,3.0,3.352
2026-01-27,4.0,3.431
2026-01-27,5.0,3.586
2026-01-27,7.0,3.618
2026-01-27,10.0,3.738
2026-01-27,15.0,3.777
2026-01-27,20.0,3.762
2026-01-27,30.0,3.644
2026-01-28,0.25,2.739
2026-01-28,0.5,2.788
2026-01-28,0.75,2.871
2026-01-28,1.0,2.919
2026-01-28,1.5,2.976
2026-01-28,2.0,3.149
2026-01-28,2.5,3.22
2026-01-28,3.0,3.344
2026-01-28,4.0,3.425
2026-01-28,5.0,3.577
2026-01-28,7.0,3.604
2026-01-28,10.0,3.73
2026-01-28,15.0,3.767
2026-01-28,20.0,3.747
2026-01-28,30.0,3.641
2026-01-29,0.25,2.742
2026-01-29,0.5,2.793
2026-01-29,0.75,2.879
2026-01-29,1.0,2.931
2026-01-29,1.5,3.01
2026-01-29,2.0,3.191
2026-01-29,2.5,3.261
2026-01-29,3.0,3.38
2026-01-29,4.0,3.464
2026-01-29,5.0,3.621
2026-01-29,7.0,3.654
2026-01-29,10.0,3.775
2026-01-29,15.0,3.809
2026-01-29,20.0,3.789
2026-01-29,30.0,3.691
2026-01-30,0.25,2.749
2026-01-30,0.5,2.8
2026-01-30,0.75,2.889
2026-01-30,1.0,2.951
2026-01-30,1.5,3.035
2026-01-30,2.0,3.229
2026-01-30,2.5,3.301
2026-01-30,3.0,3.417
2026-01-30,4.0,3.507
2026-01-30,5.0,3.667
2026-01-30,7.0,3.703
2026-01-30,10.0,3.824
2026-01-30,15.0,3.853
2026-01-30,20.0,3.814
2026-01-30,30.0,3.729
2026-02-02,0.25,2.759
2026-02-02,0.5,2.814
2026-02-02,0.75,2.904
2026-02-02,1.0,2.961
2026-02-02,1.5,3.05
2026-02-02,2.0,3.244
2026-02-02,2.5,3.321
2026-02-02,3.0,3.432
2026-02-02,4.0,3.519
2026-02-02,5.0,3.679
2026-02-02,7.0,3.699
2026-02-02,10.0,3.823
2026-02-02,15.0,3.856
2026-02-02,20.0,3.827
2026-02-02,30.0,3.73
2026-02-03,0.25,2.766
2026-02-03,0.5,2.824
2026-02-03,0.75,2.917
2026-02-03,1.0,2.984
2026-02-03,1.5,3.087
2026-02-03,2.0,3.3
2026-02-03,2.5,3.37
2026-02-03,3.0,3.479
2026-02-03,4.0,3.571
2026-02-03,5.0,3.725
2026-02-03,7.0,3.749
2026-02-03,10.0,3.88
2026-02-03,15.0,3.917
2026-02-03,20.0,3.892
2026-02-03,30.0,3.794
2026-02-04,0.25,2.772
2026-02-04,0.5,2.833
2026-02-04,0.75,2.924
2026-02-04,1.0,2.994
2026-02-04,1.5,3.108
2026-02-04,2.0,3.349
2026-02-04,2.5,3.409
2026-02-04,3.0,3.517
2026-02-04,4.0,3.609
2026-02-04,5.0,3.769
2026-02-04,7.0,3.799
2026-02-04,10.0,3.938
2026-02-04,15.0,3.967
2026-02-04,20.0,3.937
2026-02-04,30.0,3.836
2026-02-05,0.25,2.776
2026-02-05,0.5,2.837
2026-02-05,0.75,2.929
2026-02-05,1.0,3.005
2026-02-05,1.5,3.117
2026-02-05,2.0,3.34
2026-02-05,2.5,3.396
2026-02-05,3.0,3.51
2026-02-05,4.0,3.596
2026-02-05,5.0,3.744
2026-02-05,7.0,3.772
2026-02-05,10.0,3.908
2026-02-05,15.0,3.943
2026-02-05,20.0,3.921
2026-02-05,30.0,3.814
2026-02-06,0.25,2.777
2026-02-06,0.5,2.836
2026-02-06,0.75,2.928
2026-02-06,1.0,3.015
2026-02-06,1.5,3.15
2026-02-06,2.0,3.371
2026-02-06,2.5,3.434
2026-02-06,3.0,3.555
2026-02-06,4.0,3.624
2026-02-06,5.0,3.77
2026-02-06,7.0,3.809
2026-02-06,10.0,3.935
2026-02-06,15.0,3.963
2026-02-06,20.0,3.938
2026-02-06,30.0,3.821
2026-02-09,0.25,2.777
2026-02-09,0.5,2.842
2026-02-09,0.75,2.929
2026-02-09,1.0,3.028
2026-02-09,1.5,3.17
2026-02-09,2.0,3.382
2026-02-09,2.5,3.448
2026-02-09,3.0,3.588
2026-02-09,4.0,3.644
2026-02-09,5.0,3.798
2026-02-09,7.0,3.839
2026-02-09,10.0,3.976
2026-02-09,15.0,3.996
2026-02-09,20.0,3.961
2026-02-09,30.0,3.852
2026-02-10,0.25,2.779
2026-02-10,0.5,2.835
2026-02-10,0.75,2.919
2026-02-10,1.0,3.021
2026-02-10,1.5,3.167
2026-02-10,2.0,3.356
2026-02-10,2.5,3.41
2026-02-10,3.0,3.56
2026-02-10,4.0,3.599
2026-02-10,5.0,3.745
2026-02-10,7.0,3.767
2026-02-10,10.0,3.898
2026-02-10,15.0,3.936
2026-02-10,20.0,3.921
2026-02-10,30.0,3.814
2026-02-11,0.25,2.779
2026-02-11,0.5,2.835
2026-02-11,0.75,2.911
2026-02-11,1.0,3.017
2026-02-11,1.5,3.153
2026-02-11,2.0,3.333
2026-02-11,2.5,3.397
2026-02-11,3.0,3.549
2026-02-11,4.0,3.582
2026-02-11,5.0,3.727
2026-02-11,7.0,3.742
2026-02-11,10.0,3.853
2026-02-11,15.0,3.901
2026-02-11,20.0,3.896
2026-02-11,30.0,3.794
2026-02-12,0.25,2.777
2026-02-12,0.5,2.828
2026-02-12,0.75,2.891
2026-02-12,1.0,2.998
2026-02-12,1.5,3.13
2026-02-12,2.0,3.3
2026-02-12,2.5,3.365
2026-02-12,3.0,3.506
2026-02-12,4.0,3.544
2026-02-12,5.0,3.692
2026-02-12,7.0,3.72
2026-02-12,10.0,3.833
2026-02-12,15.0,3.871
2026-02-12,20.0,3.871
2026-02-12,30.0,3.774
2026-02-13,0.25,2.776
2026-02-13,0.5,2.825
2026-02-13,0.75,2.874
2026-02-13,1.0,2.956
2026-02-13,1.5,3.11
2026-02-13,2.0,3.294
2026-02-13,2.5,3.358
2026-02-13,3.0,3.498
2026-02-13,4.0,3.517
2026-02-13,5.0,3.665
2026-02-13,7.0,3.682
2026-02-13,10.0,3.783
2026-02-13,15.0,3.817
2026-02-13,20.0,3.815
2026-02-13,30.0,3.719
2026-02-19,0.25,2.776
2026-02-19,0.5,2.825
2026-02-19,0.75,2.874
2026-02-19,1.0,2.956
2026-02-19,1.5,3.113
2026-02-19,2.0,3.319
2026-02-19,2.5,3.383
2026-02-19,3.0,3.532
2026-02-19,4.0,3.546
2026-02-19,5.0,3.699
2026-02-19,7.0,3.71
2026-02-19,10.0,3.805
2026-02-19,15.0,3.839
2026-02-19,20.0,3.838
2026-02-19,30.0,3.74
2026-02-20,0.25,2.779
2026-02-20,0.5,2.828
2026-02-20,0.75,2.872
2026-02-20,1.0,2.951
2026-02-20,1.5,3.095
2026-02-20,2.0,3.281
2026-02-20,2.5,3.351
2026-02-20,3.0,3.496
2026-02-20,4.0,3.511
2026-02-20,5.0,3.66
2026-02-20,7.0,3.664
2026-02-20,10.0,3.757
2026-02-20,15.0,3.789
2026-02-20,20.0,3.787
2026-02-20,30.0,3.679
2026-02-23,0.25,2.781
2026-02-23,0.5,2.825
2026-02-23,0.75,2.872
2026-02-23,1.0,2.952
2026-02-23,1.5,3.091
2026-02-23,2.0,3.278
2026-02-23,2.5,3.354
2026-02-23,3.0,3.503
2026-02-23,4.0,3.519
2026-02-23,5.0,3.678
2026-02-23,7.0,3.692
2026-02-23,10.0,3.797
2026-02-23,15.0,3.824
2026-02-23,20.0,3.818
2026-02-23,30.0,3.717
2026-02-24,0.25,2.777
2026-02-24,0.5,2.82
2026-02-24,0.75,2.869
2026-02-24,1.0,2.948
2026-02-24,1.5,3.087
2026-02-24,2.0,3.274
2026-02-24,2.5,3.349
2026-02-24,3.0,3.498
2026-02-24,4.0,3.519
2026-02-24,5.0,3.68
2026-02-24,7.0,3.697
2026-02-24,10.0,3.809
2026-02-24,15.0,3.84
2026-02-24,20.0,3.838
2026-02-24,30.0,3.742
2026-02-25,0.25,2.781
2026-02-25,0.5,2.821
2026-02-25,0.75,2.861
2026-02-25,1.0,2.947
2026-02-25,1.5,3.071
2026-02-25,2.0,3.249
2026-02-25,2.5,3.318
2026-02-25,3.0,3.465
2026-02-25,4.0,3.49
2026-02-25,5.0,3.651
2026-02-25,7.0,3.664
2026-02-25,10.0,3.777
2026-02-25,15.0,3.814
2026-02-25,20.0,3.818
2026-02-25,30.0,3.73
2026-02-26,0.25,2.784
2026-02-26,0.5,2.818
2026-02-26,0.75,2.86
2026-02-26,1.0,2.943
2026-02-26,1.5,3.045
2026-02-26,2.0,3.208
2026-02-26,2.5,3.267
2026-02-26,3.0,3.409
2026-02-26,4.0,3.437
2026-02-26,5.0,3.586
2026-02-26,7.0,3.593
2026-02-26,10.0,3.692
2026-02-26,15.0,3.738
2026-02-26,20.0,3.748
2026-02-26,30.0,3.647
2026-02-27,0.25,2.782
2026-02-27,0.5,2.813
2026-02-27,0.75,2.855
2026-02-27,1.0,2.937
2026-02-27,1.5,3.035
2026-02-27,2.0,3.183
2026-02-27,2.5,3.243
2026-02-27,3.0,3.382
2026-02-27,4.0,3.407
2026-02-27,5.0,3.544
2026-02-27,7.0,3.563
2026-02-27,10.0,3.665
2026-02-27,15.0,3.708
2026-02-27,20.0,3.728
2026-02-27,30.0,3.627
2026-03-03,0.25,2.798
2026-03-03,0.5,2.84
2026-03-03,0.75,2.883
2026-03-03,1.0,2.976
2026-03-03,1.5,3.104
2026-03-03,2.0,3.306
2026-03-03,2.5,3.387
2026-03-03,3.0,3.525
2026-03-03,4.0,3.545
2026-03-03,5.0,3.694
2026-03-03,7.0,3.716
2026-03-03,10.0,3.836
2026-03-03,15.0,3.865
2026-03-03,20.0,3.873
2026-03-03,30.0,3.781
2026-03-04,0.25,2.798
2026-03-04,0.5,2.836
2026-03-04,0.75,2.881
2026-03-04,1.0,2.974
2026-03-04,1.5,3.117
2026-03-04,2.0,3.341
2026-03-04,2.5,3.428
2026-03-04,3.0,3.564
2026-03-04,4.0,3.583
2026-03-04,5.0,3.738
2026-03-04,7.0,3.754
2026-03-04,10.0,3.854
2026-03-04,15.0,3.864
2026-03-04,20.0,3.853
2026-03-04,30.0,3.752
2026-03-05,0.25,2.798
2026-03-05,0.5,2.837
2026-03-05,0.75,2.876
2026-03-05,1.0,2.967
2026-03-05,1.5,3.095
2026-03-05,2.0,3.303
2026-03-05,2.5,3.375
2026-03-05,3.0,3.514
2026-03-05,4.0,3.526
2026-03-05,5.0,3.686
2026-03-05,7.0,3.708
2026-03-05,10.0,3.797
2026-03-05,15.0,3.81
2026-03-05,20.0,3.803
2026-03-05,30.0,3.692
2026-03-06,0.25,2.794
2026-03-06,0.5,2.832
2026-03-06,0.75,2.876
2026-03-06,1.0,2.972
2026-03-06,1.5,3.109
2026-03-06,2.0,3.339
2026-03-06,2.5,3.413
2026-03-06,3.0,3.557
2026-03-06,4.0,3.568
2026-03-06,5.0,3.731
2026-03-06,7.0,3.753
2026-03-06,10.0,3.836
2026-03-06,15.0,3.843
2026-03-06,20.0,3.833
2026-03-06,30.0,3.721
2026-03-09,0.25,2.803
2026-03-09,0.5,2.856
2026-03-09,0.75,2.909
2026-03-09,1.0,3.015
2026-03-09,1.5,3.179
2026-03-09,2.0,3.508
2026-03-09,2.5,3.588
2026-03-09,3.0,3.731
2026-03-09,4.0,3.752
2026-03-09,5.0,3.897
2026-03-09,7.0,3.901
2026-03-09,10.0,3.961
2026-03-09,15.0,3.95
2026-03-09,20.0,3.918
2026-03-09,30.0,3.798
2026-03-10,0.25,2.799
2026-03-10,0.5,2.852
2026-03-10,0.75,2.886
2026-03-10,1.0,2.989
2026-03-10,1.5,3.131
2026-03-10,2.0,3.381
2026-03-10,2.5,3.469
2026-03-10,3.0,3.612
2026-03-10,4.0,3.632
2026-03-10,5.0,3.773
2026-03-10,7.0,3.784
2026-03-10,10.0,3.838
2026-03-10,15.0,3.845
2026-03-10,20.0,3.838
2026-03-10,30.0,3.71
2026-03-11,0.25,2.802
2026-03-11,0.5,2.85
2026-03-11,0.75,2.884
2026-03-11,1.0,2.982
2026-03-11,1.5,3.127
2026-03-11,2.0,3.376
2026-03-11,2.5,3.441
2026-03-11,3.0,3.584
2026-03-11,4.0,3.61
2026-03-11,5.0,3.738
2026-03-11,7.0,3.756
2026-03-11,10.0,3.831
2026-03-11,15.0,3.839
2026-03-11,20.0,3.833
2026-03-11,30.0,3.71
2026-03-12,0.25,2.8
2026-03-12,0.5,2.848
2026-03-12,0.75,2.891
2026-03-12,1.0,2.999
2026-03-12,1.5,3.137
2026-03-12,2.0,3.383
2026-03-12,2.5,3.454
2026-03-12,3.0,3.6
2026-03-12,4.0,3.625
2026-03-12,5.0,3.751
2026-03-12,7.0,3.781
2026-03-12,10.0,3.865
2026-03-12,15.0,3.874
2026-03-12,20.0,3.868
2026-03-12,30.0,3.764
2026-03-13,0.25,2.8
2026-03-13,0.5,2.848
2026-03-13,0.75,2.897
2026-03-13,1.0,3.014
2026-03-13,1.5,3.179
2026-03-13,2.0,3.448
2026-03-13,2.5,3.519
2026-03-13,3.0,3.668
2026-03-13,4.0,3.696
2026-03-13,5.0,3.825
2026-03-13,7.0,3.844
2026-03-13,10.0,3.916
2026-03-13,15.0,3.926
2026-03-13,20.0,3.924
2026-03-13,30.0,3.805
2026-03-16,0.25,2.802
2026-03-16,0.5,2.846
2026-03-16,0.75,2.886
2026-03-16,1.0,2.994
2026-03-16,1.5,3.168
2026-03-16,2.0,3.429
2026-03-16,2.5,3.484
2026-03-16,3.0,3.637
2026-03-16,4.0,3.679
2026-03-16,5.0,3.82
2026-03-16,7.0,3.833
2026-03-16,10.0,3.896
2026-03-16,15.0,3.906
2026-03-16,20.0,3.908
2026-03-16,30.0,3.796
2026-03-17,0.25,2.803
2026-03-17,0.5,2.845
2026-03-17,0.75,2.886
2026-03-17,1.0,2.999
2026-03-17,1.5,3.183
2026-03-17,2.0,3.434
2026-03-17,2.5,3.489
2026-03-17,3.0,3.655
2026-03-17,4.0,3.701
2026-03-17,5.0,3.839
2026-03-17,7.0,3.851
2026-03-17,10.0,3.911
2026-03-17,15.0,3.916
2026-03-17,20.0,3.913
2026-03-17,30.0,3.786
2026-03-18,0.25,2.794
2026-03-18,0.5,2.838
2026-03-18,0.75,2.879
2026-03-18,1.0,2.994
2026-03-18,1.5,3.175
2026-03-18,2.0,3.398
2026-03-18,2.5,3.443
2026-03-18,3.0,3.594
2026-03-18,4.0,3.644
2026-03-18,5.0,3.769
2026-03-18,7.0,3.778
2026-03-18,10.0,3.819
2026-03-18,15.0,3.838
2026-03-18,20.0,3.848
2026-03-18,30.0,3.715
2026-03-19,0.25,2.797
2026-03-19,0.5,2.841
2026-03-19,0.75,2.886
2026-03-19,1.0,3.013
2026-03-19,1.5,3.215
2026-03-19,2.0,3.453
2026-03-19,2.5,3.509
2026-03-19,3.0,3.653
2026-03-19,4.0,3.708
2026-03-19,5.0,3.829
2026-03-19,7.0,3.845
2026-03-19,10.0,3.892
2026-03-19,15.0,3.896
2026-03-19,20.0,3.89
2026-03-19,30.0,3.766
2026-03-20,0.25,2.807
2026-03-20,0.5,2.854
2026-03-20,0.75,2.915
2026-03-20,1.0,3.066
2026-03-20,1.5,3.285
2026-03-20,2.0,3.545
2026-03-20,2.5,3.613
2026-03-20,3.0,3.737
2026-03-20,4.0,3.763
2026-03-20,5.0,3.862
2026-03-20,7.0,3.899
2026-03-20,10.0,3.942
2026-03-20,15.0,3.932
2026-03-20,20.0,3.917
2026-03-20,30.0,3.794
2026-03-23,0.25,2.818
2026-03-23,0.5,2.872
2026-03-23,0.75,2.95
2026-03-23,1.0,3.123
2026-03-23,1.5,3.38
2026-03-23,2.0,3.751
2026-03-23,2.5,3.831
2026-03-23,3.0,3.95
2026-03-23,4.0,3.979
2026-03-23,5.0,4.081
2026-03-23,7.0,4.063
2026-03-23,10.0,4.092
2026-03-23,15.0,4.067
2026-03-23,20.0,4.054
2026-03-23,30.0,3.934
2026-03-24,0.25,2.814
2026-03-24,0.5,2.872
2026-03-24,0.75,2.952
2026-03-24,1.0,3.129
2026-03-24,1.5,3.378
2026-03-24,2.0,3.699
2026-03-24,2.5,3.749
2026-03-24,3.0,3.855
2026-03-24,4.0,3.893
2026-03-24,5.0,3.989
2026-03-24,7.0,3.985
2026-03-24,10.0,4.045
2026-03-24,15.0,4.037
2026-03-24,20.0,4.041
2026-03-24,30.0,3.911
2026-03-25,0.25,2.814
2026-03-25,0.5,2.885
2026-03-25,0.75,2.967
2026-03-25,1.0,3.163
2026-03-25,1.5,3.413
2026-03-25,2.0,3.729
2026-03-25,2.5,3.772
2026-03-25,3.0,3.88
2026-03-25,4.0,3.917
2026-03-25,5.0,4.013
2026-03-25,7.0,4.009
2026-03-25,10.0,4.061
2026-03-25,15.0,4.049
2026-03-25,20.0,4.054
2026-03-25,30.0,3.926
2026-03-26,0.25,2.824
2026-03-26,0.5,2.91
2026-03-26,0.75,3.015
2026-03-26,1.0,3.221
2026-03-26,1.5,3.453
2026-03-26,2.0,3.717
2026-03-26,2.5,3.764
2026-03-26,3.0,3.873
2026-03-26,4.0,3.913
2026-03-26,5.0,4.014
2026-03-26,7.0,4.011
2026-03-26,10.0,4.055
2026-03-26,15.0,4.074
2026-03-26,20.0,4.094
2026-03-26,30.0,3.969
2026-03-27,0.25,2.836
2026-03-27,0.5,2.927
2026-03-27,0.75,3.037
2026-03-27,1.0,3.251
2026-03-27,1.5,3.479
2026-03-27,2.0,3.763
2026-03-27,2.5,3.814
2026-03-27,3.0,3.919
2026-03-27,4.0,3.964
2026-03-27,5.0,4.068
2026-03-27,7.0,4.061
2026-03-27,10.0,4.128
2026-03-27,15.0,4.137
2026-03-27,20.0,4.151
2026-03-27,30.0,4.029
2026-03-30,0.25,2.826
2026-03-30,0.5,2.917
2026-03-30,0.75,3.032
2026-03-30,1.0,3.247
2026-03-30,1.5,3.457
2026-03-30,2.0,3.721
2026-03-30,2.5,3.771
2026-03-30,3.0,3.871
2026-03-30,4.0,3.932
2026-03-30,5.0,4.026
2026-03-30,7.0,4.032
2026-03-30,10.0,4.098
2026-03-30,15.0,4.102
2026-03-30,20.0,4.114
2026-03-30,30.0,3.999
2026-03-31,0.25,2.819
2026-03-31,0.5,2.912
2026-03-31,0.75,3.031
2026-03-31,1.0,3.244
2026-03-31,1.5,3.473
2026-03-31,2.0,3.729
2026-03-31,2.5,3.788
2026-03-31,3.0,3.884
2026-03-31,4.0,3.915
2026-03-31,5.0,3.998
2026-03-31,7.0,3.997
2026-03-31,10.0,4.08
2026-03-31,15.0,4.074
2026-03-31,20.0,4.082
2026-03-31,30.0,3.979
2026-04-01,0.25,2.791
2026-04-01,0.5,2.884
2026-04-01,0.75,3.001
2026-04-01,1.0,3.183
2026-04-01,1.5,3.376
2026-04-01,2.0,3.601
2026-04-01,2.5,3.625
2026-04-01,3.0,3.712
2026-04-01,4.0,3.728
2026-04-01,5.0,3.808
2026-04-01,7.0,3.825
2026-04-01,10.0,3.905
2026-04-01,15.0,3.898
2026-04-01,20.0,3.906
2026-04-01,30.0,3.825
2026-04-02,0.25,2.791
2026-04-02,0.5,2.883
2026-04-02,0.75,3.005
2026-04-02,1.0,3.191
2026-04-02,1.5,3.434
2026-04-02,2.0,3.684
2026-04-02,2.5,3.737
2026-04-02,3.0,3.82
2026-04-02,4.0,3.831
2026-04-02,5.0,3.914
2026-04-02,7.0,3.936
2026-04-02,10.0,4.013
2026-04-02,15.0,3.988
2026-04-02,20.0,3.978
2026-04-02,30.0,3.917
2026-04-03,0.25,2.784
2026-04-03,0.5,2.875
2026-04-03,0.75,2.985
2026-04-03,1.0,3.181
2026-04-03,1.5,3.399
2026-04-03,2.0,3.648
2026-04-03,2.5,3.699
2026-04-03,3.0,3.789
2026-04-03,4.0,3.789
2026-04-03,5.0,3.862
2026-04-03,7.0,3.889
2026-04-03,10.0,3.962
2026-04-03,15.0,3.931
2026-04-03,20.0,3.913
2026-04-03,30.0,3.834
2026-04-06,0.25,2.782
2026-04-06,0.5,2.874
2026-04-06,0.75,2.981
2026-04-06,1.0,3.17
2026-04-06,1.5,3.382
2026-04-06,2.0,3.625
2026-04-06,2.5,3.677
2026-04-06,3.0,3.774
2026-04-06,4.0,3.774
2026-04-06,5.0,3.833
2026-04-06,7.0,3.869
2026-04-06,10.0,3.943
2026-04-06,15.0,3.918
2026-04-06,20.0,3.91
2026-04-06,30.0,3.824
2026-04-07,0.25,2.777
2026-04-07,0.5,2.873
2026-04-07,0.75,2.981
2026-04-07,1.0,3.171
2026-04-07,1.5,3.382
2026-04-07,2.0,3.623
2026-04-07,2.5,3.676
2026-04-07,3.0,3.792
2026-04-07,4.0,3.797
2026-04-07,5.0,3.858
2026-04-07,7.0,3.898
2026-04-07,10.0,3.974
2026-04-07,15.0,3.952
2026-04-07,20.0,3.948
2026-04-07,30.0,3.851
2026-04-08,0.25,2.775
2026-04-08,0.5,2.857
2026-04-08,0.75,2.937
2026-04-08,1.0,3.1
2026-04-08,1.5,3.271
2026-04-08,2.0,3.504
2026-04-08,2.5,3.551
2026-04-08,3.0,3.669
2026-04-08,4.0,3.672
2026-04-08,5.0,3.728
2026-04-08,7.0,3.783
2026-04-08,10.0,3.855
2026-04-08,15.0,3.834
2026-04-08,20.0,3.835
2026-04-08,30.0,3.743
